orderdate,productkey,customerkey,orderquantity,unitprice,extendedamount,productcost,salesamount,year,order_month,order_year
2003-03-30,354,14672,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,3,2003
2003-04-02,354,15143,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,4,2003
2003-04-05,354,15210,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,4,2003
2003-04-08,354,15029,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,4,2003
2003-04-12,354,15181,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,4,2003
2003-04-14,354,15129,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,4,2003
2003-04-15,354,15043,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,4,2003
2003-04-24,354,15042,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,4,2003
2003-04-25,354,15028,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,4,2003
2003-04-25,354,15037,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,4,2003
2003-04-26,354,15134,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,4,2003
2003-05-02,354,15225,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,5,2003
2003-05-02,354,15575,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,5,2003
2003-05-03,354,15600,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,5,2003
2003-05-12,354,15438,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,5,2003
2003-05-14,354,15262,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,5,2003
2003-05-16,354,15425,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,5,2003
2003-05-22,354,15587,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,5,2003
2003-05-22,354,15597,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,5,2003
2003-05-25,354,15725,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,5,2003
2003-05-30,354,15589,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,5,2003
2003-06-06,354,15792,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2003-06-07,354,15754,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2003-06-15,354,15799,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2003-06-23,354,16029,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2003-06-24,354,16159,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2003-06-27,354,15757,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2003-06-30,354,15729,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2002-07-25,352,26241,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,7,2002
2002-08-13,352,26281,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,8,2002
2002-08-17,352,26301,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,8,2002
2002-09-09,352,26307,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,9,2002
2002-10-21,352,26481,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,10,2002
2002-11-07,352,26534,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,11,2002
2002-11-11,352,26536,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,11,2002
2002-11-18,352,26499,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,11,2002
2002-11-20,352,26538,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,11,2002
2002-12-07,352,26641,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,12,2002
2002-12-08,352,26611,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,12,2002
2002-12-12,352,26617,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,12,2002
2002-12-18,352,26650,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,12,2002
2002-12-26,352,26608,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,12,2002
2003-01-01,352,26708,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,1,2003
2003-01-05,352,26695,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,1,2003
2003-01-09,352,26786,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,1,2003
2003-01-09,352,26805,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,1,2003
2003-01-09,352,26718,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,1,2003
2003-02-05,352,27078,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,2,2003
2003-03-03,352,27107,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,3,2003
2003-03-05,352,27092,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,3,2003
2003-03-13,352,27080,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,3,2003
2003-04-16,352,27206,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,4,2003
2003-04-24,352,27114,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,4,2003
2003-04-25,352,27227,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,4,2003
2003-05-06,352,27266,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,5,2003
2003-05-19,352,27423,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,5,2003
2003-05-26,352,27452,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,5,2003
2003-05-31,352,27427,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,5,2003
2003-06-08,352,27537,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2003-06-08,352,27573,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2003-06-18,352,27527,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2003-06-30,352,27571,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2002-07-12,352,26249,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,7,2002
2002-09-23,352,26322,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,9,2002
2002-09-26,352,26325,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,9,2002
2002-10-03,352,26485,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,10,2002
2002-10-05,352,26330,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,10,2002
2002-10-19,352,26339,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,10,2002
2002-11-08,352,26521,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,11,2002
2002-12-08,352,26642,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,12,2002
2002-12-17,352,26632,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,12,2002
2003-02-12,352,27050,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,2,2003
2003-04-11,352,27116,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,4,2003
2003-04-14,352,27234,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,4,2003
2003-06-07,352,27570,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2003-06-10,352,27504,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2003-06-14,352,27576,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2002-09-12,352,11598,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,9,2002
2002-11-09,352,12130,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,11,2002
2002-11-16,352,12125,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,11,2002
2002-12-05,352,12232,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,12,2002
2002-12-19,352,12237,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,12,2002
2002-12-24,352,12228,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,12,2002
2003-02-08,352,12378,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,2,2003
2003-02-16,352,12461,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,2,2003
2003-02-24,352,12302,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,2,2003
2003-03-05,352,12500,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,3,2003
2003-03-07,352,12475,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,3,2003
2003-03-08,352,12479,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,3,2003
2003-03-18,352,12487,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,3,2003
2003-04-01,352,12501,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,4,2003
2003-04-09,352,12546,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,4,2003
2003-05-13,352,12807,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,5,2003
2003-06-11,352,12863,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2003-06-16,352,13256,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2002-07-18,352,28510,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,7,2002
2002-09-04,352,28560,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,9,2002
2002-09-18,352,28562,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,9,2002
2002-12-18,352,28757,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,12,2002
2002-12-30,352,28736,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,12,2002
2003-01-08,352,29361,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,1,2003
2003-01-20,352,29388,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,1,2003
2003-02-10,352,29412,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,2,2003
2003-05-11,352,11402,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,5,2003
2003-06-05,352,11546,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2003-06-12,352,11572,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2003-06-13,352,11432,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2003-06-24,352,11583,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2003-06-28,352,11480,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2003-05-24,352,27286,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,5,2003
2002-07-13,352,11610,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,7,2002
2002-08-06,352,11616,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,8,2002
2002-08-25,352,11615,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,8,2002
2002-09-24,352,12239,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,9,2002
2002-10-13,352,12271,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,10,2002
2002-12-03,352,12385,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,12,2002
2002-12-21,352,12381,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,12,2002
2002-12-27,352,12317,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,12,2002
2003-01-07,352,12463,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,1,2003
2003-01-12,352,12473,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,1,2003
2003-02-11,352,12615,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,2,2003
2003-04-08,352,12856,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,4,2003
2003-04-09,352,12855,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,4,2003
2003-05-06,352,13253,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,5,2003
2003-06-03,352,13553,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2002-07-04,352,20186,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,7,2002
2002-07-19,352,20188,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,7,2002
2002-09-29,352,20373,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,9,2002
2002-12-11,352,20656,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,12,2002
2003-02-10,352,21272,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,2,2003
2003-03-12,352,21354,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,3,2003
2003-03-29,352,21349,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,3,2003
2002-08-07,352,12677,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,8,2002
2002-08-13,352,12668,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,8,2002
2002-08-21,352,12676,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,8,2002
2002-08-23,352,12674,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,8,2002
2002-09-03,352,12693,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,9,2002
2002-09-09,352,12688,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,9,2002
2002-09-18,352,12687,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,9,2002
2002-10-07,352,13007,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,10,2002
2002-10-13,352,13025,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,10,2002
2002-10-13,352,13038,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,10,2002
2002-10-14,352,12706,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,10,2002
2002-10-19,352,12701,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,10,2002
2002-10-19,352,12990,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,10,2002
2002-10-24,352,13049,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,10,2002
2002-12-02,352,13114,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,12,2002
2002-12-08,352,13525,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,12,2002
2002-12-12,352,13104,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,12,2002
2002-12-18,352,13106,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,12,2002
2002-12-19,352,13520,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,12,2002
2002-12-26,352,13160,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,12,2002
2003-01-03,352,13622,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,1,2003
2003-01-13,352,13960,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,1,2003
2003-01-14,352,13953,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,1,2003
2003-01-16,352,13526,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,1,2003
2003-01-17,352,13644,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,1,2003
2003-01-17,352,13529,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,1,2003
2003-01-18,352,13973,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,1,2003
2003-01-19,352,13957,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,1,2003
2003-01-28,352,13965,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,1,2003
2003-02-01,352,14047,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,2,2003
2003-02-04,352,14103,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,2,2003
2003-02-05,352,14032,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,2,2003
2003-02-07,352,14058,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,2,2003
2003-02-12,352,14220,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,2,2003
2003-02-14,352,14128,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,2,2003
2003-02-17,352,14063,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,2,2003
2003-02-18,352,14048,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,2,2003
2003-02-25,352,14030,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,2,2003
2003-03-08,352,14306,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,3,2003
2003-03-08,352,14348,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,3,2003
2003-03-08,352,14668,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,3,2003
2003-03-12,352,14670,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,3,2003
2003-03-12,352,15014,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,3,2003
2003-03-18,352,14300,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,3,2003
2003-03-19,352,14264,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,3,2003
2003-03-27,352,14235,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,3,2003
2003-03-29,352,14671,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,3,2003
2003-04-04,352,15169,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,4,2003
2003-04-11,352,15183,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,4,2003
2003-04-20,352,15184,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,4,2003
2003-04-24,352,15040,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,4,2003
2003-04-25,352,15182,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,4,2003
2003-04-27,352,15133,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,4,2003
2003-05-01,352,15580,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,5,2003
2003-05-03,352,15268,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,5,2003
2003-05-03,352,15643,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,5,2003
2003-05-04,352,15642,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,5,2003
2003-05-08,352,15223,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,5,2003
2003-05-11,352,15435,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,5,2003
2003-05-14,352,15578,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,5,2003
2003-05-15,352,15226,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,5,2003
2003-05-16,352,15214,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,5,2003
2003-05-26,352,15266,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,5,2003
2003-06-10,352,15764,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2003-06-10,352,16027,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2003-06-12,352,16028,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2003-06-13,352,15833,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2003-06-24,352,15751,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2003-06-28,352,15734,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2003-06-28,352,15756,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2002-07-17,356,26121,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,7,2002
2002-07-27,356,26120,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,7,2002
2002-07-30,356,26245,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,7,2002
2002-08-09,356,26290,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,8,2002
2002-09-01,356,26320,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,9,2002
2002-10-30,356,26484,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,10,2002
2002-11-02,356,26546,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,11,2002
2002-11-19,356,26601,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,11,2002
2002-11-25,356,26532,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,11,2002
2002-12-02,356,26634,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,12,2002
2002-12-07,356,26626,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,12,2002
2002-12-19,356,26646,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,12,2002
2002-12-22,356,26681,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,12,2002
2002-12-24,356,26607,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,12,2002
2003-01-12,356,26811,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,1,2003
2003-01-14,356,26705,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,1,2003
2003-02-01,356,27054,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,2,2003
2003-02-09,356,27056,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,2,2003
2003-02-12,356,27077,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,2,2003
2003-02-19,356,27076,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,2,2003
2003-03-12,356,27079,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,3,2003
2003-03-15,356,27108,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,3,2003
2003-03-19,356,27106,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,3,2003
2003-04-14,356,27195,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,4,2003
2003-04-15,356,27212,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,4,2003
2003-05-01,356,27447,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,5,2003
2003-05-02,356,27289,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,5,2003
2003-05-03,356,27405,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,5,2003
2003-05-06,356,27258,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,5,2003
2003-05-19,356,27418,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,5,2003
2003-05-23,356,27448,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,5,2003
2003-06-06,356,27547,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2003-06-10,356,27534,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2003-06-10,356,27541,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2003-06-10,356,27552,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2003-06-17,356,27508,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2003-06-20,356,27460,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2003-06-22,356,27544,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2002-08-16,356,26277,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,8,2002
2002-08-16,356,26285,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,8,2002
2002-09-20,356,26312,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,9,2002
2002-11-03,356,26513,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,11,2002
2003-01-15,356,26735,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,1,2003
2003-02-15,356,27063,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,2,2003
2003-03-08,356,27088,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,3,2003
2003-03-10,356,27097,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,3,2003
2003-03-26,356,27091,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,3,2003
2003-04-11,356,27211,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,4,2003
2003-04-18,356,27117,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,4,2003
2003-04-24,356,27256,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,4,2003
2003-05-01,356,27291,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,5,2003
2003-05-20,356,27264,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,5,2003
2003-05-20,356,27279,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,5,2003
2003-06-09,356,27542,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2003-06-28,356,27568,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2002-07-05,356,11484,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,7,2002
2002-09-26,356,11570,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,9,2002
2002-11-20,356,12225,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,11,2002
2003-01-02,356,12276,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,1,2003
2003-02-06,356,12390,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,2,2003
2003-02-22,356,12298,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,2,2003
2003-03-22,356,12495,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,3,2003
2003-04-11,356,12736,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,4,2003
2003-04-14,356,12713,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,4,2003
2003-05-21,356,12826,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,5,2003
2003-06-11,356,12827,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2003-06-14,356,12867,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2003-06-19,356,12858,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2002-10-06,356,28711,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,10,2002
2002-10-09,356,28708,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,10,2002
2002-10-16,356,28707,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,10,2002
2002-11-29,356,28727,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,11,2002
2002-12-19,356,28751,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,12,2002
2003-01-26,356,29380,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,1,2003
2003-03-31,356,11336,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,3,2003
2003-05-01,356,11401,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,5,2003
2003-05-05,356,11420,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,5,2003
2003-06-02,356,11578,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2003-06-08,356,11479,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2003-06-15,356,11571,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2003-06-25,356,11483,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2003-05-29,356,27281,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,5,2003
2002-07-13,356,11568,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,7,2002
2002-08-14,356,12133,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,8,2002
2002-09-16,356,12210,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,9,2002
2002-09-29,356,12263,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,9,2002
2002-10-16,356,12277,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,10,2002
2002-12-01,356,12316,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,12,2002
2002-12-30,356,12382,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,12,2002
2003-01-03,356,12459,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,1,2003
2003-02-18,356,12599,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,2,2003
2003-03-02,356,12634,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,3,2003
2003-03-14,356,12658,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,3,2003
2003-03-19,356,12645,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,3,2003
2003-05-10,356,12873,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,5,2003
2003-05-14,356,13252,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,5,2003
2003-05-17,356,12874,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,5,2003
2003-06-10,356,13411,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2003-06-14,356,13554,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2003-06-18,356,13557,1,2071.4196,2071.4196,1117.8559,2071.4196,2003,6,2003
2002-08-06,356,20318,1,2071.4196,2071.4196,1117.8559,2071.4196,2002,8,2002
